customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST01850,28,3,1714.05,4,3,3,433,Potential Loyalist
CUST01851,355,1,289.22,1,2,1,121,Dormant
CUST01852,48,1,572.93,3,2,1,321,Potential Loyalist
CUST01853,153,6,3611.41,1,5,4,154,Loyal Customer
CUST01854,150,2,1301.87,1,3,2,132,At Risk
CUST01855,72,3,2387.65,3,3,3,333,Potential Loyalist
CUST01856,211,3,1379.79,1,3,2,132,At Risk
CUST01857,74,9,5573.32,3,5,5,355,Loyal Customer
CUST01858,20,1,522.62,5,2,1,521,Potential Loyalist
CUST01859,15,2,1262.4,5,3,2,532,Potential Loyalist
CUST01860,1,2,914.9300000000001,5,3,2,532,Potential Loyalist
CUST01861,1,3,2676.62,5,3,4,534,Potential Loyalist
CUST01862,9,3,3486.8,5,3,4,534,Potential Loyalist
CUST01863,188,1,530.13,1,2,1,121,Dormant
CUST01864,221,1,519.75,1,2,1,121,Dormant
CUST01865,60,3,1867.7600000000002,3,3,3,333,Potential Loyalist
CUST01866,70,1,510.52,3,2,1,321,Potential Loyalist
CUST01867,11,1,663.94,5,2,1,521,Potential Loyalist
CUST01868,80,3,26057.29,3,3,5,335,Potential Loyalist
CUST01869,52,8,5254.78,3,5,5,355,Loyal Customer
CUST01870,91,4,4178.4,2,4,5,245,Loyal Customer
CUST01871,100,1,1448.69,2,2,2,222,Dormant
CUST01872,41,7,4856.42,4,5,5,455,Champion
CUST01873,9,5,2655.24,5,4,4,544,Champion
CUST01874,31,1,663.19,4,2,1,421,Potential Loyalist
CUST01875,74,7,3162.7799999999997,3,5,4,354,Loyal Customer
CUST01876,143,5,4129.84,2,4,5,245,Loyal Customer
CUST01877,45,3,2789.21,4,3,4,434,Potential Loyalist
CUST01878,22,1,314.15,4,2,1,421,Potential Loyalist
CUST01879,24,1,709.74,4,2,1,421,Potential Loyalist
CUST01880,231,4,1569.8400000000001,1,4,3,143,At Risk
CUST01881,8,5,3112.58,5,4,4,544,Champion
CUST01882,219,2,965.8,1,3,2,132,At Risk
CUST01883,5,4,2831.88,5,4,4,544,Champion
CUST01884,234,3,2372.63,1,3,3,133,At Risk
CUST01885,6,5,3303.2799999999997,5,4,4,544,Champion
CUST01886,78,2,948.26,3,3,2,332,Potential Loyalist
CUST01887,126,6,3354.62,2,5,4,254,Loyal Customer
CUST01888,27,6,3310.32,4,5,4,454,Champion
CUST01889,71,2,1553.42,3,3,3,333,Potential Loyalist
CUST01890,226,1,416.76,1,2,1,121,Dormant
CUST01891,217,2,3614.49,1,3,4,134,At Risk
CUST01892,39,1,547.55,4,2,1,421,Potential Loyalist
CUST01893,50,3,2530.01,3,3,3,333,Potential Loyalist
CUST01894,195,4,3166.55,1,4,4,144,Loyal Customer
CUST01895,329,1,1344.42,1,2,2,122,Dormant
CUST01896,70,1,177.86,3,2,1,321,Potential Loyalist
CUST01897,28,6,4619.71,4,5,5,455,Champion
CUST01898,218,1,829.18,1,2,2,122,Dormant
CUST01899,53,2,1576.16,3,3,3,333,Potential Loyalist
CUST01900,75,7,5287.41,3,5,5,355,Loyal Customer
CUST01901,163,3,2344.37,1,3,3,133,At Risk
CUST01902,53,2,549.9300000000001,3,3,1,331,Potential Loyalist
CUST01903,20,8,5239.29,5,5,5,555,Champion
CUST01904,39,3,2969.4300000000003,4,3,4,434,Potential Loyalist
CUST01905,2,3,2083.6400000000003,5,3,3,533,Potential Loyalist
CUST01906,81,1,555.37,3,2,1,321,Potential Loyalist
CUST01907,32,5,3168.6099999999997,4,4,4,444,Champion
CUST01908,216,3,1025.52,1,3,2,132,At Risk
CUST01909,37,1,825.7,4,2,2,422,Potential Loyalist
CUST01910,130,5,2642.55,2,4,4,244,Loyal Customer
CUST01911,40,8,5924.11,4,5,5,455,Champion
CUST01912,43,4,1992.5,4,4,3,443,Potential Loyalist
CUST01913,78,1,422.52,3,2,1,321,Potential Loyalist
CUST01914,83,6,5482.889999999999,3,5,5,355,Loyal Customer
CUST01915,273,4,3357.25,1,4,4,144,Loyal Customer
CUST01916,10,2,934.02,5,3,2,532,Potential Loyalist
CUST01917,196,2,1593.3,1,3,3,133,At Risk
CUST01918,170,4,3621.08,1,4,4,144,Loyal Customer
CUST01919,40,1,328.12,4,2,1,421,Potential Loyalist
CUST01920,215,4,2814.54,1,4,4,144,Loyal Customer
CUST01921,75,4,2532.17,3,4,3,343,Potential Loyalist
CUST01922,30,3,2918.16,4,3,4,434,Potential Loyalist
CUST01923,146,3,1359.38,2,3,2,232,At Risk
CUST01924,61,1,371.86,3,2,1,321,Potential Loyalist
CUST01925,12,1,448.97,5,2,1,521,Potential Loyalist
CUST01926,130,1,449.37,2,2,1,221,Dormant
CUST01927,163,3,3362.8999999999996,1,3,4,134,At Risk
CUST01928,6,3,1788.02,5,3,3,533,Potential Loyalist
CUST01929,163,2,735.4100000000001,1,3,1,131,At Risk
CUST01930,19,2,1131.9099999999999,5,3,2,532,Potential Loyalist
CUST01931,10,2,975.78,5,3,2,532,Potential Loyalist
CUST01932,12,1,1359.13,5,2,2,522,Potential Loyalist
CUST01933,39,6,3230.78,4,5,4,454,Champion
CUST01934,33,1,585.58,4,2,1,421,Potential Loyalist
CUST01935,52,1,308.98,3,2,1,321,Potential Loyalist
CUST01936,34,1,300.34,4,2,1,421,Potential Loyalist
CUST01937,120,1,383.33,2,2,1,221,Dormant
CUST01938,45,4,1866.8,4,4,3,443,Potential Loyalist
CUST01939,34,4,3249.84,4,4,4,444,Champion
CUST01940,8,7,6388.84,5,5,5,555,Champion
CUST01941,47,9,5847.1900000000005,3,5,5,355,Loyal Customer
CUST01942,249,1,523.56,1,2,1,121,Dormant
CUST01943,52,4,4844.02,3,4,5,345,Loyal Customer
CUST01944,13,7,5245.9800000000005,5,5,5,555,Champion
CUST01945,118,1,554.68,2,2,1,221,Dormant
CUST01946,118,3,1522.71,2,3,2,232,At Risk
CUST01947,123,7,4832.0599999999995,2,5,5,255,Loyal Customer
CUST01948,170,2,1170.93,1,3,2,132,At Risk
CUST01949,136,8,9603.31,2,5,5,255,Loyal Customer
CUST01950,136,3,1395.9099999999999,2,3,2,232,At Risk
CUST01951,125,4,2559.6099999999997,2,4,3,243,At Risk
CUST01952,313,2,922.6,1,3,2,132,At Risk
CUST01953,176,1,886.28,1,2,2,122,Dormant
CUST01954,50,10,7300.599999999999,3,5,5,355,Loyal Customer
CUST01955,25,7,2957.63,4,5,4,454,Champion
CUST01956,78,1,301.98,3,2,1,321,Potential Loyalist
CUST01957,210,3,2989.2,1,3,4,134,At Risk
CUST01958,113,7,3390.38,2,5,4,254,Loyal Customer
CUST01959,9,1,676.52,5,2,1,521,Potential Loyalist
CUST01960,25,1,1173.93,4,2,2,422,Potential Loyalist
CUST01961,79,4,3056.04,3,4,4,344,Loyal Customer
CUST01962,142,8,5467.6900000000005,2,5,5,255,Loyal Customer
CUST01963,113,1,827.54,2,2,2,222,Dormant
CUST01964,15,1,848.15,5,2,2,522,Potential Loyalist
CUST01965,196,2,1060.55,1,3,2,132,At Risk
CUST01966,49,6,5099.78,3,5,5,355,Loyal Customer
CUST01967,28,4,1574.64,4,4,3,443,Potential Loyalist
CUST01968,59,1,1323.58,3,2,2,322,Potential Loyalist
CUST01969,80,2,1641.0,3,3,3,333,Potential Loyalist
CUST01970,84,3,1898.37,3,3,3,333,Potential Loyalist
CUST01971,10,2,2559.3999999999996,5,3,3,533,Potential Loyalist
CUST01972,4,9,4551.23,5,5,5,555,Champion
CUST01973,89,3,2694.88,2,3,4,234,At Risk
CUST01974,54,5,2533.77,3,4,3,343,Potential Loyalist
CUST01975,57,5,3442.37,3,4,4,344,Loyal Customer
CUST01976,100,5,4264.75,2,4,5,245,Loyal Customer
CUST01977,68,2,1844.12,3,3,3,333,Potential Loyalist
CUST01978,156,7,6034.36,1,5,5,155,Loyal Customer
CUST01979,61,1,669.46,3,2,1,321,Potential Loyalist
CUST01980,1,8,7551.46,5,5,5,555,Champion
CUST01981,84,4,4730.360000000001,3,4,5,345,Loyal Customer
CUST01982,36,7,4060.75,4,5,5,455,Champion
CUST01983,67,3,1024.8700000000001,3,3,2,332,Potential Loyalist
CUST01984,21,8,4659.86,4,5,5,455,Champion
CUST01985,75,1,1983.49,3,2,3,323,Potential Loyalist
CUST01986,5,5,5637.98,5,4,5,545,Champion
CUST01987,127,1,299.78,2,2,1,221,Dormant
CUST01988,52,1,824.71,3,2,2,322,Potential Loyalist
CUST01989,70,3,1255.63,3,3,2,332,Potential Loyalist
CUST01990,59,4,3877.7699999999995,3,4,4,344,Loyal Customer
CUST01991,65,7,5405.02,3,5,5,355,Loyal Customer
CUST01992,50,1,1412.07,3,2,2,322,Potential Loyalist
CUST01993,23,6,3224.71,4,5,4,454,Champion
CUST01994,83,6,4371.35,3,5,5,355,Loyal Customer
CUST01995,144,5,2602.16,2,4,4,244,Loyal Customer
CUST01996,206,2,1407.45,1,3,2,132,At Risk
CUST01997,23,2,2544.7,4,3,3,433,Potential Loyalist
CUST01998,6,7,8151.54,5,5,5,555,Champion
CUST01999,70,2,762.25,3,3,1,331,Potential Loyalist
CUST02000,96,10,4734.83,2,5,5,255,Loyal Customer
CUST02001,5,1,519.52,5,2,1,521,Potential Loyalist
CUST02002,27,6,5905.59,4,5,5,455,Champion
CUST02003,169,2,1381.48,1,3,2,132,At Risk
CUST02004,1,1,1164.15,5,2,2,522,Potential Loyalist
CUST02005,7,5,2573.5,5,4,4,544,Champion
CUST02006,99,1,1872.67,2,2,3,223,Dormant
CUST02007,152,6,5058.75,1,5,5,155,Loyal Customer
CUST02008,228,4,4601.66,1,4,5,145,Loyal Customer
CUST02009,31,4,3434.0099999999998,4,4,4,444,Champion
CUST02010,97,2,3814.95,2,3,4,234,At Risk
CUST02011,130,4,4620.1,2,4,5,245,Loyal Customer
CUST02012,4,1,397.31,5,2,1,521,Potential Loyalist
CUST02013,19,1,496.68,5,2,1,521,Potential Loyalist
CUST02014,39,1,585.15,4,2,1,421,Potential Loyalist
CUST02015,212,4,5003.34,1,4,5,145,Loyal Customer
CUST02016,15,1,359.18,5,2,1,521,Potential Loyalist
CUST02017,77,2,1871.94,3,3,3,333,Potential Loyalist
CUST02018,46,1,873.21,4,2,2,422,Potential Loyalist
CUST02019,55,7,4765.56,3,5,5,355,Loyal Customer
CUST02020,30,3,2876.52,4,3,4,434,Potential Loyalist
CUST02021,9,4,3437.71,5,4,4,544,Champion
CUST02022,44,1,329.75,4,2,1,421,Potential Loyalist
CUST02023,44,1,888.97,4,2,2,422,Potential Loyalist
CUST02024,1,10,6196.01,5,5,5,555,Champion
CUST02025,44,5,4736.54,4,5,5,455,Champion
CUST02026,34,5,4265.33,4,5,5,455,Champion
CUST02027,12,3,2947.52,5,3,4,534,Potential Loyalist
CUST02028,127,2,1517.08,2,3,2,232,At Risk
CUST02029,80,3,1502.72,3,3,2,332,Potential Loyalist
CUST02030,7,5,2940.72,5,5,4,554,Champion
CUST02031,167,2,734.56,1,3,1,131,At Risk
CUST02032,342,2,1046.18,1,3,2,132,At Risk
CUST02033,112,4,2919.45,2,4,4,244,Loyal Customer
CUST02034,13,1,568.26,5,2,1,521,Potential Loyalist
CUST02035,93,3,2201.39,2,3,3,233,At Risk
CUST02036,38,8,5443.38,4,5,5,455,Champion
CUST02037,1,2,1131.94,5,3,2,532,Potential Loyalist
CUST02038,262,3,1941.74,1,3,3,133,At Risk
CUST02039,160,3,1806.76,1,3,3,133,At Risk
CUST02040,1,1,686.12,5,2,1,521,Potential Loyalist
CUST02041,15,5,6809.49,5,5,5,555,Champion
CUST02042,68,4,2102.49,3,4,3,343,Potential Loyalist
CUST02043,10,1,429.28,5,2,1,521,Potential Loyalist
CUST02044,0,7,5404.4400000000005,5,5,5,555,Champion
CUST02045,92,1,626.4,2,2,1,221,Dormant
CUST02046,282,6,4967.95,1,5,5,155,Loyal Customer
CUST02047,61,7,6827.32,3,5,5,355,Loyal Customer
CUST02048,187,1,683.23,1,2,1,121,Dormant
CUST02049,81,6,3627.55,3,5,4,354,Loyal Customer
CUST02050,15,2,985.3000000000001,5,3,2,532,Potential Loyalist
CUST02051,85,3,2953.97,3,3,4,334,Potential Loyalist
CUST02052,55,3,4211.0599999999995,3,3,5,335,Potential Loyalist
CUST02053,61,2,1075.67,3,3,2,332,Potential Loyalist
CUST02054,29,7,7547.42,4,5,5,455,Champion
CUST02055,73,6,3391.84,3,5,4,354,Loyal Customer
CUST02056,195,2,1281.97,1,3,2,132,At Risk
CUST02057,3,2,1878.1,5,3,3,533,Potential Loyalist
CUST02058,12,1,1013.35,5,2,2,522,Potential Loyalist
CUST02059,53,3,2449.99,3,3,3,333,Potential Loyalist
CUST02060,23,2,1331.01,4,3,2,432,Potential Loyalist
CUST02061,102,5,3294.69,2,5,4,254,Loyal Customer
CUST02062,161,4,3844.48,1,4,4,144,Loyal Customer
CUST02063,38,4,1973.4899999999998,4,4,3,443,Potential Loyalist
CUST02064,69,3,2866.45,3,3,4,334,Potential Loyalist
CUST02065,172,5,3492.37,1,5,4,154,Loyal Customer
CUST02066,48,1,656.93,3,2,1,321,Potential Loyalist
CUST02067,55,7,8726.75,3,5,5,355,Loyal Customer
CUST02068,7,2,1629.56,5,3,3,533,Potential Loyalist
CUST02069,315,1,791.45,1,2,2,122,Dormant
CUST02070,80,1,557.51,3,2,1,321,Potential Loyalist
CUST02071,17,1,887.16,5,2,2,522,Potential Loyalist
CUST02072,35,11,7176.07,4,5,5,455,Champion
CUST02073,34,1,462.53,4,2,1,421,Potential Loyalist
CUST02074,36,1,1003.93,4,2,2,422,Potential Loyalist
CUST02075,271,5,2192.94,1,5,3,153,At Risk
CUST02076,213,4,3480.34,1,4,4,144,Loyal Customer
CUST02077,78,5,2528.43,3,5,3,353,Potential Loyalist
CUST02078,29,8,3814.58,4,5,4,454,Champion
CUST02079,19,7,4373.8099999999995,5,5,5,555,Champion
CUST02080,178,3,2768.41,1,3,4,134,At Risk
CUST02081,166,9,5848.4400000000005,1,5,5,155,Loyal Customer
CUST02082,124,2,1444.5700000000002,2,3,2,232,At Risk
CUST02083,28,2,1606.4,4,3,3,433,Potential Loyalist
CUST02084,165,1,481.85,1,2,1,121,Dormant
CUST02085,3,1,682.7,5,2,1,521,Potential Loyalist
CUST02086,40,2,1886.35,4,3,3,433,Potential Loyalist
CUST02087,14,1,479.82,5,2,1,521,Potential Loyalist
CUST02088,41,3,1761.31,4,3,3,433,Potential Loyalist
CUST02089,20,1,542.75,5,2,1,521,Potential Loyalist
CUST02090,80,2,852.76,3,3,2,332,Potential Loyalist
CUST02091,19,1,872.98,5,2,2,522,Potential Loyalist
CUST02092,174,3,2595.52,1,3,4,134,At Risk
CUST02093,11,2,1202.49,5,3,2,532,Potential Loyalist
CUST02094,96,2,1171.49,2,3,2,232,At Risk
CUST02095,163,2,1605.26,1,3,3,133,At Risk
CUST02096,5,3,2926.04,5,3,4,534,Potential Loyalist
CUST02097,59,4,2180.25,3,4,3,343,Potential Loyalist
CUST02098,223,1,558.72,1,2,1,121,Dormant
CUST02099,107,3,2275.89,2,3,3,233,At Risk
CUST02100,23,8,4274.82,4,5,5,455,Champion
CUST02101,18,7,4502.69,5,5,5,555,Champion
CUST02102,17,6,3780.56,5,5,4,554,Champion
CUST02103,44,2,1052.31,4,3,2,432,Potential Loyalist
CUST02104,4,1,679.74,5,2,1,521,Potential Loyalist
CUST02105,15,4,2058.2,5,4,3,543,Potential Loyalist
CUST02106,46,8,20239.78,4,5,5,455,Champion
CUST02107,90,5,3080.15,2,5,4,254,Loyal Customer
CUST02108,9,3,2025.15,5,3,3,533,Potential Loyalist
CUST02109,21,5,3747.13,4,5,4,454,Champion
CUST02110,26,2,1374.8200000000002,4,3,2,432,Potential Loyalist
CUST02111,184,1,1404.22,1,2,2,122,Dormant
CUST02112,335,3,1402.8600000000001,1,3,2,132,At Risk
CUST02113,194,2,2358.37,1,3,3,133,At Risk
CUST02114,111,2,587.4200000000001,2,3,1,231,At Risk
CUST02115,277,1,483.57,1,2,1,121,Dormant
CUST02116,151,2,1180.1399999999999,1,3,2,132,At Risk
CUST02117,92,3,2584.4,2,3,4,234,At Risk
CUST02118,93,7,5739.9800000000005,2,5,5,255,Loyal Customer
CUST02119,44,3,2881.38,4,3,4,434,Potential Loyalist
CUST02120,41,8,4965.58,4,5,5,455,Champion
CUST02121,23,1,467.21,4,2,1,421,Potential Loyalist
CUST02122,244,1,863.7,1,2,2,122,Dormant
CUST02123,108,1,448.88,2,2,1,221,Dormant
CUST02124,40,2,995.22,4,3,2,432,Potential Loyalist
CUST02125,140,1,321.85,2,2,1,221,Dormant
CUST02126,206,1,698.21,1,2,1,121,Dormant
CUST02127,210,1,1050.81,1,2,2,122,Dormant
CUST02128,41,1,1406.44,4,2,2,422,Potential Loyalist
CUST02129,90,1,787.79,2,2,2,222,Dormant
CUST02130,84,3,1356.56,3,3,2,332,Potential Loyalist
CUST02131,93,4,2614.58,2,4,4,244,Loyal Customer
CUST02132,0,1,585.94,5,2,1,521,Potential Loyalist
CUST02133,33,4,3704.23,4,4,4,444,Champion
CUST02134,192,3,2486.55,1,3,3,133,At Risk
CUST02135,66,1,1006.67,3,2,2,322,Potential Loyalist
CUST02136,84,4,3776.61,3,4,4,344,Loyal Customer
CUST02137,47,3,3099.36,3,3,4,334,Potential Loyalist
CUST02138,194,1,472.88,1,2,1,121,Dormant
CUST02139,28,1,440.82,4,2,1,421,Potential Loyalist
CUST02140,30,6,4288.45,4,5,5,455,Champion
CUST02141,77,2,2337.84,3,3,3,333,Potential Loyalist
CUST02142,79,1,1330.95,3,2,2,322,Potential Loyalist
CUST02143,61,1,1023.26,3,2,2,322,Potential Loyalist
CUST02144,173,2,1767.13,1,3,3,133,At Risk
CUST02145,111,7,4813.139999999999,2,5,5,255,Loyal Customer
CUST02146,118,1,917.63,2,2,2,222,Dormant
CUST02147,124,2,997.9000000000001,2,3,2,232,At Risk
CUST02148,173,1,459.5,1,2,1,121,Dormant
CUST02149,64,2,3065.5299999999997,3,3,4,334,Potential Loyalist
CUST02150,245,4,2166.25,1,4,3,143,At Risk
CUST02151,39,3,2519.29,4,3,3,433,Potential Loyalist
CUST02152,109,4,2366.99,2,4,3,243,At Risk
CUST02153,78,6,6234.7,3,5,5,355,Loyal Customer
CUST02154,106,16,11777.27,2,5,5,255,Loyal Customer
CUST02155,197,1,846.73,1,2,2,122,Dormant
CUST02156,214,1,1705.47,1,2,3,123,Dormant
CUST02157,48,1,736.31,3,2,1,321,Potential Loyalist
CUST02158,101,8,4793.27,2,5,5,255,Loyal Customer
CUST02159,9,3,1632.0,5,3,3,533,Potential Loyalist
CUST02160,3,2,1098.67,5,3,2,532,Potential Loyalist
CUST02161,153,3,2402.2799999999997,1,3,3,133,At Risk
CUST02162,12,6,3338.24,5,5,4,554,Champion
CUST02163,123,3,2010.3600000000001,2,3,3,233,At Risk
CUST02164,48,1,644.0,3,2,1,321,Potential Loyalist
CUST02165,39,2,667.69,4,3,1,431,Potential Loyalist
CUST02166,20,1,1010.89,5,2,2,522,Potential Loyalist
CUST02167,43,5,3963.67,4,5,4,454,Champion
CUST02168,165,3,2219.25,1,3,3,133,At Risk
CUST02169,94,4,3065.81,2,4,4,244,Loyal Customer
CUST02170,138,6,3749.08,2,5,4,254,Loyal Customer
CUST02171,120,1,1067.07,2,2,2,222,Dormant
CUST02172,17,6,3942.03,5,5,4,554,Champion
CUST02173,0,1,2057.25,5,2,3,523,Potential Loyalist
CUST02174,139,7,3517.69,2,5,4,254,Loyal Customer
CUST02175,31,5,3584.25,4,5,4,454,Champion
CUST02176,114,1,971.25,2,2,2,222,Dormant
CUST02177,197,1,898.53,1,2,2,122,Dormant
CUST02178,36,4,2493.7200000000003,4,4,3,443,Potential Loyalist
CUST02179,14,1,475.85,5,2,1,521,Potential Loyalist
CUST02180,122,3,2631.13,2,3,4,234,At Risk
CUST02181,11,1,908.67,5,2,2,522,Potential Loyalist
CUST02182,71,2,1385.9899999999998,3,3,2,332,Potential Loyalist
CUST02183,51,2,2206.5,3,3,3,333,Potential Loyalist
CUST02184,110,2,1434.1,2,3,2,232,At Risk
CUST02185,210,6,2701.7200000000003,1,5,4,154,Loyal Customer
CUST02186,122,5,3170.84,2,5,4,254,Loyal Customer
CUST02187,217,1,1006.5,1,2,2,122,Dormant
CUST02188,125,2,640.48,2,3,1,231,At Risk
CUST02189,87,4,2813.7799999999997,2,4,4,244,Loyal Customer
CUST02190,101,4,2228.5,2,4,3,243,At Risk
CUST02191,158,4,2674.4,1,4,4,144,Loyal Customer
CUST02192,9,1,911.64,5,2,2,522,Potential Loyalist
CUST02193,18,1,395.16,5,2,1,521,Potential Loyalist
CUST02194,67,5,7337.07,3,5,5,355,Loyal Customer
CUST02195,119,8,4744.28,2,5,5,255,Loyal Customer
CUST02196,175,1,605.92,1,2,1,121,Dormant
CUST02197,21,1,362.15,4,2,1,421,Potential Loyalist
CUST02198,96,3,3118.08,2,3,4,234,At Risk
CUST02199,96,4,2638.62,2,4,4,244,Loyal Customer
CUST02200,3,3,1089.4,5,3,2,532,Potential Loyalist
CUST02201,129,5,4412.26,2,5,5,255,Loyal Customer
CUST02202,2,6,3383.51,5,5,4,554,Champion
CUST02203,52,3,1505.22,3,3,2,332,Potential Loyalist
CUST02204,175,1,456.72,1,2,1,121,Dormant
CUST02205,236,2,2473.31,1,3,3,133,At Risk
CUST02206,278,2,1232.78,1,3,2,132,At Risk
CUST02207,29,9,6120.55,4,5,5,455,Champion
CUST02208,123,6,5051.27,2,5,5,255,Loyal Customer
CUST02209,22,4,1867.09,4,4,3,443,Potential Loyalist
CUST02210,154,2,1718.96,1,3,3,133,At Risk
CUST02211,5,5,3668.86,5,5,4,554,Champion
CUST02212,52,1,619.75,3,2,1,321,Potential Loyalist
CUST02213,43,3,1948.1499999999999,4,3,3,433,Potential Loyalist
CUST02214,213,6,5751.179999999999,1,5,5,155,Loyal Customer
CUST02215,38,1,362.55,4,2,1,421,Potential Loyalist
CUST02216,90,3,2218.09,2,3,3,233,At Risk
CUST02217,42,1,586.15,4,2,1,421,Potential Loyalist
CUST02218,26,5,3903.06,4,5,4,454,Champion
CUST02219,39,1,484.4,4,2,1,421,Potential Loyalist
CUST02220,70,1,366.62,3,2,1,321,Potential Loyalist
CUST02221,34,1,682.97,4,2,1,421,Potential Loyalist
CUST02222,92,1,836.55,2,2,2,222,Dormant
CUST02223,10,1,764.96,5,2,1,521,Potential Loyalist
CUST02224,197,3,1603.7,1,3,3,133,At Risk
CUST02225,251,6,2353.84,1,5,3,153,At Risk
CUST02226,49,10,7516.83,3,5,5,355,Loyal Customer
CUST02227,28,4,2320.84,4,4,3,443,Potential Loyalist
CUST02228,87,3,2870.67,2,3,4,234,At Risk
CUST02229,75,4,3538.13,3,4,4,344,Loyal Customer
CUST02230,24,1,388.37,4,2,1,421,Potential Loyalist
CUST02231,68,3,1511.08,3,3,2,332,Potential Loyalist
CUST02232,0,1,327.98,5,2,1,521,Potential Loyalist
CUST02233,94,1,515.82,2,2,1,221,Dormant
CUST02234,169,1,880.11,1,2,2,122,Dormant
CUST02235,52,1,221.66,3,2,1,321,Potential Loyalist
CUST02236,145,2,1413.8899999999999,2,3,2,232,At Risk
CUST02237,38,6,3565.76,4,5,4,454,Champion
CUST02238,57,10,6304.62,3,5,5,355,Loyal Customer
CUST02239,45,1,576.85,4,2,1,421,Potential Loyalist
CUST02240,19,1,2577.76,5,2,4,524,Potential Loyalist
CUST02241,114,4,3532.06,2,4,4,244,Loyal Customer
CUST02242,130,3,2407.42,2,3,3,233,At Risk
CUST02243,133,4,2923.57,2,4,4,244,Loyal Customer
CUST02244,5,4,2406.37,5,4,3,543,Potential Loyalist
CUST02245,83,8,4970.59,3,5,5,355,Loyal Customer
CUST02246,153,3,2005.87,1,3,3,133,At Risk
CUST02247,55,1,533.22,3,2,1,321,Potential Loyalist
CUST02248,93,1,1245.24,2,2,2,222,Dormant
CUST02249,75,3,1584.17,3,3,3,333,Potential Loyalist
CUST02250,15,6,3309.5,5,5,4,554,Champion
CUST02251,182,2,1716.8,1,3,3,133,At Risk
CUST02252,62,4,2123.62,3,4,3,343,Potential Loyalist
CUST02253,67,7,5056.679999999999,3,5,5,355,Loyal Customer
CUST02254,91,1,321.87,2,2,1,221,Dormant
CUST02255,15,1,485.28,5,2,1,521,Potential Loyalist
CUST02256,42,4,2003.71,4,4,3,443,Potential Loyalist
CUST02257,60,5,4038.65,3,5,5,355,Loyal Customer
CUST02258,198,4,2233.67,1,4,3,143,At Risk
CUST02259,42,2,917.25,4,3,2,432,Potential Loyalist
CUST02260,69,3,3309.0299999999997,3,3,4,334,Potential Loyalist
CUST02261,55,4,3277.19,3,4,4,344,Loyal Customer
CUST02262,97,3,2320.9,2,3,3,233,At Risk
CUST02263,118,1,385.7,2,2,1,221,Dormant
CUST02264,45,3,2217.6800000000003,4,3,3,433,Potential Loyalist
CUST02265,31,1,280.88,4,2,1,421,Potential Loyalist
CUST02266,20,1,563.66,5,2,1,521,Potential Loyalist
CUST02267,207,2,2539.23,1,3,3,133,At Risk
CUST02268,167,2,1421.47,1,3,2,132,At Risk
CUST02269,7,4,3854.66,5,4,4,544,Champion
CUST02270,91,6,4121.46,2,5,5,255,Loyal Customer
CUST02271,119,2,1585.3500000000001,2,3,3,233,At Risk
CUST02272,59,11,8117.28,3,5,5,355,Loyal Customer
CUST02273,163,2,1263.48,1,3,2,132,At Risk
CUST02274,70,2,897.32,3,3,2,332,Potential Loyalist
CUST02275,21,4,1569.5,4,4,3,443,Potential Loyalist
CUST02276,265,2,2509.86,1,3,3,133,At Risk
CUST02277,218,2,3384.3,1,3,4,134,At Risk
CUST02278,116,2,937.17,2,3,2,232,At Risk
CUST02279,21,3,2624.92,4,3,4,434,Potential Loyalist
CUST02280,145,1,1244.85,2,2,2,222,Dormant
CUST02281,120,2,1698.6799999999998,2,3,3,233,At Risk
CUST02282,7,1,300.59,5,2,1,521,Potential Loyalist
CUST02283,132,4,1771.46,2,4,3,243,At Risk
CUST02284,35,5,3144.28,4,5,4,454,Champion
CUST02285,19,1,903.8,5,2,2,522,Potential Loyalist
CUST02286,242,2,2310.76,1,3,3,133,At Risk
CUST02287,100,7,7044.49,2,5,5,255,Loyal Customer
CUST02288,58,5,4722.57,3,5,5,355,Loyal Customer
CUST02289,93,4,4308.88,2,4,5,245,Loyal Customer
CUST02290,76,5,5620.530000000001,3,5,5,355,Loyal Customer
CUST02291,214,6,3936.09,1,5,4,154,Loyal Customer
CUST02292,4,4,2077.06,5,4,3,543,Potential Loyalist
CUST02293,287,4,4413.400000000001,1,4,5,145,Loyal Customer
CUST02294,19,2,785.8399999999999,5,3,2,532,Potential Loyalist
CUST02295,24,2,958.6199999999999,4,3,2,432,Potential Loyalist
CUST02296,73,5,2333.01,3,5,3,353,Potential Loyalist
CUST02297,27,1,389.45,4,2,1,421,Potential Loyalist
CUST02298,100,6,4073.9900000000002,2,5,5,255,Loyal Customer
CUST02299,101,1,1062.37,2,2,2,222,Dormant
CUST02300,104,3,3051.79,2,3,4,234,At Risk
CUST02301,126,3,1446.59,2,3,2,232,At Risk
CUST02302,79,3,1243.3400000000001,3,3,2,332,Potential Loyalist
CUST02303,24,1,590.19,4,2,1,421,Potential Loyalist
CUST02304,36,6,2964.84,4,5,4,454,Champion
CUST02305,40,7,5250.78,4,5,5,455,Champion
CUST02306,74,2,2087.3199999999997,3,3,3,333,Potential Loyalist
CUST02307,24,2,1057.9,4,3,2,432,Potential Loyalist
CUST02308,116,3,2021.26,2,3,3,233,At Risk
CUST02309,562,1,359.12,1,2,1,121,Dormant
CUST02310,25,5,3787.63,4,5,4,454,Champion
